DateTime,SpConductivity
2017-10-11 23:17:26,328.43
2017-10-11 23:32:36,329.07
2017-10-11 23:46:41,329.57
2017-10-12 00:02:16,330.06
2017-10-12 00:17:26,330.52
2017-10-12 00:32:36,330.73
2017-10-12 00:46:41,330.83
2017-10-12 01:02:16,330.77
2017-10-12 01:17:26,330.82
2017-10-12 01:32:36,330.84
2017-10-12 01:46:41,330.56
2017-10-12 02:02:16,330.57
2017-10-12 02:17:26,330.4
2017-10-12 02:32:36,330.11
2017-10-12 02:46:41,330.27
2017-10-12 03:02:16,330.1
2017-10-12 03:17:26,330.04
2017-10-12 03:32:36,329.96
2017-10-12 03:46:41,329.99
2017-10-12 04:02:16,330.07
2017-10-12 04:17:26,330.4
2017-10-12 04:32:36,330.28
2017-10-12 04:46:41,330.3
2017-10-12 05:02:16,330.36
2017-10-12 05:17:26,330.45
2017-10-12 05:32:36,330.27
2017-10-12 05:46:41,330.07
2017-10-12 06:02:16,330.21
2017-10-12 06:17:26,330.48
2017-10-12 06:32:36,330.62
2017-10-12 06:46:41,330.58
2017-10-12 07:02:16,330.75
2017-10-12 07:17:26,331.29
2017-10-12 07:32:36,331.76
2017-10-12 07:46:41,331.98
2017-10-12 08:02:16,332.21
2017-10-12 08:17:26,332.2
2017-10-12 08:32:36,332.41
2017-10-12 08:46:41,332.44
2017-10-12 09:02:16,332.39
2017-10-12 09:17:26,332.4
2017-10-12 09:32:36,332.53
2017-10-12 09:46:41,332.55
2017-10-12 10:02:16,332.6
2017-10-12 10:17:26,332.58
2017-10-12 10:32:36,332.82
2017-10-12 10:46:41,333.16
2017-10-12 11:02:16,333.53
2017-10-12 11:17:26,333.96
2017-10-12 11:32:36,334.29
2017-10-12 11:46:41,334.8
2017-10-12 12:02:16,335.55
2017-10-12 12:17:26,336.03
2017-10-12 12:32:36,336.44
2017-10-12 12:46:41,336.87
2017-10-12 13:02:16,337.37
2017-10-12 13:17:26,337.81
2017-10-12 13:32:36,338.16
2017-10-12 13:46:41,338.64
2017-10-12 14:02:16,339.14
2017-10-12 14:17:26,339.48
2017-10-12 14:32:36,339.92
2017-10-12 14:46:41,340.53
2017-10-12 15:02:16,340.71
2017-10-12 15:17:26,341.19
2017-10-12 15:32:36,341.57
2017-10-12 15:46:41,342.1
2017-10-12 16:02:16,342.59
2017-10-12 16:17:26,343.19
2017-10-12 16:32:36,343.81
2017-10-12 16:46:41,344.7
2017-10-12 17:02:16,345.05
2017-10-12 17:17:26,345.87
2017-10-12 17:32:36,346.72
2017-10-12 17:46:41,347.4
2017-10-12 18:02:16,348.09
2017-10-12 18:17:26,348.92
2017-10-12 18:32:36,349.9
2017-10-12 18:46:41,350.63
2017-10-12 19:02:16,351.38
2017-10-12 19:17:26,352.01
2017-10-12 19:32:36,352.57
2017-10-12 19:46:41,353.53
2017-10-12 20:02:16,354.06
2017-10-12 20:17:26,354.65
2017-10-12 20:32:36,355.46
2017-10-12 20:46:41,356.24
2017-10-12 21:02:16,357.03
2017-10-12 21:17:26,357.85
2017-10-12 21:32:36,358.52
2017-10-12 21:46:41,359.69
2017-10-12 22:02:16,360.28
2017-10-12 22:17:26,361.17
2017-10-12 22:32:36,362.05
2017-10-12 22:46:41,362.75
2017-10-12 23:02:16,363.39
2017-10-12 23:17:26,363.96
2017-10-12 23:32:36,364.61
2017-10-12 23:46:41,365.06
2017-10-13 00:02:16,365.32
2017-10-13 00:17:26,365.78
2017-10-13 00:32:36,366.17
2017-10-13 00:46:41,366.8
2017-10-13 01:02:16,367.27
2017-10-13 01:17:26,367.67
2017-10-13 01:32:36,368.04
2017-10-13 01:46:41,368.29
2017-10-13 02:02:16,368.27
2017-10-13 02:17:26,368.15
2017-10-13 02:32:36,368.1
2017-10-13 02:46:41,367.95
2017-10-13 03:02:16,367.58
2017-10-13 03:17:26,367.39
2017-10-13 03:32:36,367.07
2017-10-13 03:46:41,366.61
2017-10-13 04:02:16,366.1
2017-10-13 04:17:26,365.67
2017-10-13 04:32:36,365.1
2017-10-13 04:46:41,364.54
2017-10-13 05:02:16,363.79
2017-10-13 05:17:26,363.19
2017-10-13 05:32:36,362.69
2017-10-13 05:46:41,362.28
2017-10-13 06:02:16,361.65
2017-10-13 06:17:26,361.28
2017-10-13 06:32:36,360.93
2017-10-13 06:46:41,360.87
2017-10-13 07:02:16,360.7
2017-10-13 07:17:26,360.62
2017-10-13 07:32:36,360.63
2017-10-13 07:46:41,360.78
2017-10-13 08:02:16,360.84
2017-10-13 08:17:26,361.19
2017-10-13 08:32:36,361.3
2017-10-13 08:46:41,361.52
2017-10-13 09:02:16,361.68
2017-10-13 09:17:26,361.76
2017-10-13 09:32:36,361.62
2017-10-13 09:46:41,361.35
2017-10-13 10:02:16,361.19
2017-10-13 10:17:26,360.96
2017-10-13 10:32:36,360.97
2017-10-13 10:46:41,360.89
2017-10-13 11:02:16,360.54
2017-10-13 11:17:26,360.43
2017-10-13 11:32:36,360.61
2017-10-13 11:46:41,360.57
2017-10-13 12:02:16,360.47
2017-10-13 12:17:26,360.42
2017-10-13 12:32:36,360.34
2017-10-13 12:46:41,360.02
2017-10-13 13:02:16,359.67
2017-10-13 13:17:26,359.77
2017-10-13 13:32:36,359.55
2017-10-13 13:46:41,359.49
2017-10-13 14:02:16,359.31
2017-10-13 14:17:26,359.47
2017-10-13 14:32:36,359.39
2017-10-13 14:46:41,359.32
2017-10-13 15:02:16,359.25
2017-10-13 15:17:26,359.53
2017-10-13 15:32:36,359.48
2017-10-13 15:46:41,359.63
2017-10-13 16:02:16,359.59
2017-10-13 16:17:26,359.59
2017-10-13 16:32:36,359.53
2017-10-13 16:46:41,359.55
2017-10-13 17:02:16,359.54
2017-10-13 17:17:26,359.87
2017-10-13 17:32:36,359.95
2017-10-13 17:46:41,359.92
2017-10-13 18:02:16,360.2
2017-10-13 18:17:26,360.37
2017-10-13 18:32:36,360.74
2017-10-13 18:46:41,360.82
2017-10-13 19:02:16,360.99
2017-10-13 19:17:26,361.29
2017-10-13 19:32:36,361.44
2017-10-13 19:46:41,361.64
2017-10-13 20:02:16,361.68
2017-10-13 20:17:26,361.79
2017-10-13 20:32:36,362.15
2017-10-13 20:46:41,362.17
2017-10-13 21:02:16,362.27
2017-10-13 21:17:26,362.45
2017-10-13 21:32:36,362.43
2017-10-13 21:46:41,362.57
2017-10-13 22:02:16,362.56
2017-10-13 22:17:26,362.59
2017-10-13 22:32:36,362.78
2017-10-13 22:46:41,362.83
2017-10-13 23:02:16,362.97
2017-10-13 23:17:26,362.98
2017-10-13 23:32:36,363.4
2017-10-13 23:46:41,363.8
2017-10-14 00:02:16,364.02
2017-10-14 00:17:26,364.29
2017-10-14 00:32:36,364.5
2017-10-14 00:46:41,365.15
2017-10-14 01:02:16,365.66
2017-10-14 01:17:26,366.13
2017-10-14 01:32:36,366.75
2017-10-14 01:46:41,367.15
2017-10-14 02:02:16,367.43
2017-10-14 02:17:26,367.3
2017-10-14 02:32:36,367.29
2017-10-14 02:46:41,366.97
2017-10-14 03:02:16,367.06
2017-10-14 03:17:26,367.05
2017-10-14 03:32:36,366.96
2017-10-14 03:46:41,366.69
2017-10-14 04:02:16,366.27
2017-10-14 04:17:26,365.61
2017-10-14 04:32:36,365.07
2017-10-14 04:46:41,363.99
2017-10-14 05:02:16,361.72
2017-10-14 05:17:26,359.21
2017-10-14 05:32:36,358.19
2017-10-14 05:46:41,356.76
2017-10-14 06:02:16,355.94
2017-10-14 06:17:26,353.24
2017-10-14 06:32:36,351.74
2017-10-14 06:46:41,351.41
2017-10-14 07:02:16,350.98
2017-10-14 07:17:26,350.86
2017-10-14 07:32:36,350.69
2017-10-14 07:46:41,350.56
2017-10-14 08:02:16,350.64
2017-10-14 08:17:26,350.76
2017-10-14 08:32:36,351.26
2017-10-14 08:46:41,351.63
2017-10-14 09:02:16,352.09
2017-10-14 09:17:26,352.73
2017-10-14 09:32:36,353.2
2017-10-14 09:46:41,353.66
2017-10-14 10:02:16,354.24
2017-10-14 10:17:26,354.64
2017-10-14 10:32:36,354.84
2017-10-14 10:46:41,355.33
2017-10-14 11:02:16,355.83
2017-10-14 11:17:26,355.86
2017-10-14 11:32:36,356.15
2017-10-14 11:46:41,356.68
2017-10-14 12:02:16,356.74
2017-10-14 12:17:26,356.91
2017-10-14 12:32:36,357.04
2017-10-14 12:46:41,357.25
2017-10-14 13:02:16,357.51
2017-10-14 13:17:26,357.78
2017-10-14 13:32:36,358.22
2017-10-14 13:46:41,358.33
2017-10-14 14:02:16,358.58
2017-10-14 14:17:26,358.86
2017-10-14 14:32:36,358.97
2017-10-14 14:46:41,359.1
2017-10-14 15:02:16,359.47
2017-10-14 15:17:26,359.4
2017-10-14 15:32:36,359.47
2017-10-14 15:46:41,359.6
2017-10-14 16:02:16,359.77
2017-10-14 16:17:26,359.86
2017-10-14 16:32:36,359.59
2017-10-14 16:46:41,359.28
2017-10-14 17:02:16,358.86
2017-10-14 17:17:26,358.39
2017-10-14 17:32:36,357.82
2017-10-14 17:46:41,356.53
2017-10-14 18:02:16,356.36
2017-10-14 18:17:26,356.12
2017-10-14 18:32:36,355.79
2017-10-14 18:46:41,355.19
2017-10-14 19:02:16,354.48
2017-10-14 19:17:26,353.96
2017-10-14 19:32:36,353.73
2017-10-14 19:46:41,353.1
2017-10-14 20:02:16,352.88
2017-10-14 20:17:26,353.21
2017-10-14 20:32:36,352.92
2017-10-14 20:46:41,352.67
2017-10-14 21:02:16,352.48
2017-10-14 21:17:26,352.61
2017-10-14 21:32:36,352.81
2017-10-14 21:46:41,352.96
2017-10-14 22:02:16,352.79
2017-10-14 22:17:26,352.45
2017-10-14 22:32:36,352.59
2017-10-14 22:46:41,351.92
2017-10-14 23:02:16,351.5
2017-10-14 23:17:26,351.05
2017-10-14 23:32:36,350.43
2017-10-14 23:46:41,349.61
2017-10-15 00:02:16,349.14
2017-10-15 00:17:26,348.63
2017-10-15 00:32:36,348.17
2017-10-15 00:46:41,347.06
2017-10-15 01:02:16,344.92
2017-10-15 01:17:26,343.05
2017-10-15 01:32:36,342.67
2017-10-15 01:46:41,341.84
2017-10-15 02:02:16,341.17
2017-10-15 02:17:26,337.94
2017-10-15 02:32:36,338.38
2017-10-15 02:46:41,338.16
2017-10-15 03:02:16,337.68
2017-10-15 03:17:26,337.11
2017-10-15 03:32:36,336.73
2017-10-15 03:46:41,337.07
2017-10-15 04:02:16,337.48
2017-10-15 04:17:26,337.92
2017-10-15 04:32:36,338.42
2017-10-15 04:46:41,339.0
2017-10-15 05:02:16,339.8
2017-10-15 05:17:26,340.66
2017-10-15 05:32:36,341.81
2017-10-15 05:46:41,343.16
2017-10-15 06:02:16,344.13
2017-10-15 06:17:26,344.81
2017-10-15 06:32:36,345.79
2017-10-15 06:46:41,346.62
2017-10-15 07:02:16,347.89
2017-10-15 07:17:26,348.56
2017-10-15 07:32:36,349.21
2017-10-15 07:46:41,349.79
2017-10-15 08:02:16,350.29
2017-10-15 08:17:26,350.67
2017-10-15 08:32:36,351.27
2017-10-15 08:46:41,351.77
2017-10-15 09:02:16,352.41
2017-10-15 09:17:26,352.99
2017-10-15 09:32:36,353.22
2017-10-15 09:46:41,353.48
2017-10-15 10:02:16,353.42
2017-10-15 10:17:26,353.5
2017-10-15 10:32:36,353.54
2017-10-15 10:46:41,353.87
2017-10-15 11:02:16,353.77
2017-10-15 11:17:26,353.74
2017-10-15 11:32:36,353.92
2017-10-15 11:46:41,353.85
2017-10-15 12:02:16,353.98
2017-10-15 12:17:26,353.99
2017-10-15 12:32:36,353.75
2017-10-15 12:46:41,353.59
2017-10-15 13:02:16,353.52
2017-10-15 13:17:26,353.34
2017-10-15 13:32:36,353.34
2017-10-15 13:46:41,353.33
2017-10-15 14:02:16,353.15
2017-10-15 14:17:26,353.29
2017-10-15 14:32:36,353.1
2017-10-15 14:46:41,352.95
2017-10-15 15:02:16,352.91
2017-10-15 15:17:26,352.48
2017-10-15 15:32:36,352.12
2017-10-15 15:46:41,351.77
2017-10-15 16:02:16,351.28
2017-10-15 16:17:26,350.67
2017-10-15 16:32:36,350.28
2017-10-15 16:46:41,349.96
2017-10-15 17:02:16,349.73
2017-10-15 17:17:26,349.56
2017-10-15 17:32:36,349.0
2017-10-15 17:46:41,348.09
2017-10-15 18:02:16,347.16
2017-10-15 18:17:26,346.49
2017-10-15 18:32:36,346.02
2017-10-15 18:46:41,345.2
2017-10-15 19:02:16,344.39
2017-10-15 19:17:26,343.64
2017-10-15 19:32:36,343.45
2017-10-15 19:46:41,343.15
2017-10-15 20:02:16,342.89
2017-10-15 20:17:26,343.03
2017-10-15 20:32:36,342.68
2017-10-15 20:46:41,342.11
2017-10-15 21:02:16,341.79
2017-10-15 21:17:26,341.26
2017-10-15 21:32:36,340.93
2017-10-15 21:46:41,340.56
2017-10-15 22:02:16,340.25
2017-10-15 22:17:26,339.81
2017-10-15 22:32:36,339.63
2017-10-15 22:46:41,339.42
2017-10-15 23:02:16,339.37
2017-10-15 23:17:26,339.33
2017-10-15 23:32:36,339.53
2017-10-15 23:46:41,339.61
2017-10-16 00:02:16,339.64
2017-10-16 00:17:26,339.73
2017-10-16 00:32:36,339.68
2017-10-16 00:46:41,339.77
2017-10-16 01:02:16,339.78
2017-10-16 01:17:26,340.24
2017-10-16 01:32:36,340.37
2017-10-16 01:46:41,340.11
2017-10-16 02:02:16,340.37
2017-10-16 02:17:26,340.75
2017-10-16 02:32:36,341.21
2017-10-16 02:46:41,341.83
2017-10-16 03:02:16,342.83
2017-10-16 03:17:26,343.62
2017-10-16 03:32:36,344.11
2017-10-16 03:46:41,344.52
2017-10-16 04:02:16,345.02
2017-10-16 04:17:26,345.2
2017-10-16 04:32:36,345.58
2017-10-16 04:46:41,345.88
2017-10-16 05:02:16,346.19
2017-10-16 05:17:26,346.59
2017-10-16 05:32:36,347.05
2017-10-16 05:46:41,347.61
2017-10-16 06:02:16,348.43
2017-10-16 06:17:26,349.23
2017-10-16 06:32:36,350.25
2017-10-16 06:46:41,351.18
2017-10-16 07:02:16,352.28
2017-10-16 07:17:26,352.59
2017-10-16 07:32:36,353.09
2017-10-16 07:46:41,353.21
2017-10-16 08:02:16,353.68
2017-10-16 08:17:26,353.65
2017-10-16 08:32:36,353.57
2017-10-16 08:46:41,353.435
2017-10-16 09:02:16,353.3
2017-10-16 09:17:26,353.28
2017-10-16 09:32:36,353.47
2017-10-16 09:46:41,353.88
2017-10-16 10:02:16,354.29
2017-10-16 10:17:26,354.69
2017-10-16 10:32:36,355.69
2017-10-16 10:46:41,356.8
2017-10-16 11:02:16,357.36
2017-10-16 11:17:26,357.71
2017-10-16 11:32:36,358.06
2017-10-16 11:46:41,358.27
2017-10-16 12:02:16,358.65
2017-10-16 12:17:26,359.4
2017-10-16 12:32:36,360.63
2017-10-16 12:46:41,361.61
2017-10-16 13:02:16,362.37
2017-10-16 13:17:26,362.97
2017-10-16 13:32:36,363.54
2017-10-16 13:46:41,364.19
2017-10-16 14:02:16,364.75
2017-10-16 14:17:26,365.46
2017-10-16 14:32:36,366.28
2017-10-16 14:46:41,367.8
2017-10-16 15:02:16,369.89
2017-10-16 15:17:26,371.35
2017-10-16 15:32:36,372.07
2017-10-16 15:46:41,372.42
2017-10-16 16:02:16,373.25
2017-10-16 16:17:26,373.34
2017-10-16 16:32:36,373.17
2017-10-16 16:46:41,373.34
2017-10-16 17:02:16,373.54
2017-10-16 17:17:26,373.61
2017-10-16 17:32:36,373.8
2017-10-16 17:46:41,373.99
2017-10-16 18:02:16,374.02
2017-10-16 18:17:26,374.02
2017-10-16 18:32:36,374.09
2017-10-16 18:46:41,374.29
2017-10-16 19:02:16,374.51
2017-10-16 19:17:26,374.54
2017-10-16 19:32:36,374.62
2017-10-16 19:46:41,374.67
2017-10-16 20:02:16,374.76
2017-10-16 20:17:26,374.79
2017-10-16 20:32:36,374.96
2017-10-16 20:46:41,375.19
2017-10-16 21:02:16,375.53
2017-10-16 21:17:26,375.52
2017-10-16 21:32:36,375.7
2017-10-16 21:46:41,375.92
2017-10-16 22:02:16,376.28
2017-10-16 22:17:26,376.56
2017-10-16 22:32:36,376.93
2017-10-16 22:46:41,377.09
2017-10-16 23:02:16,377.31
2017-10-16 23:17:26,377.55
2017-10-16 23:32:36,377.7
2017-10-16 23:46:41,378.05
2017-10-17 00:02:16,378.33
2017-10-17 00:17:26,378.47
2017-10-17 00:32:36,378.64
2017-10-17 00:46:41,378.72
2017-10-17 01:02:16,379.02
2017-10-17 01:17:26,379.32
2017-10-17 01:32:36,379.57
2017-10-17 01:46:41,379.83
2017-10-17 02:02:16,380.05
2017-10-17 02:17:26,380.49
2017-10-17 02:32:36,380.81
2017-10-17 02:46:41,381.19
2017-10-17 03:02:16,381.61
2017-10-17 03:17:26,382.12
2017-10-17 03:32:36,382.61
2017-10-17 03:46:41,383.33
2017-10-17 04:02:16,383.9
2017-10-17 04:17:26,384.31
2017-10-17 04:32:36,384.57
2017-10-17 04:46:41,384.91
2017-10-17 05:02:16,385.29
2017-10-17 05:17:26,385.58
2017-10-17 05:32:36,386.08
2017-10-17 05:46:41,386.24
2017-10-17 06:02:16,386.53
2017-10-17 06:17:26,387.07
2017-10-17 06:32:36,387.32
2017-10-17 06:46:41,387.65
2017-10-17 07:02:16,388.09
2017-10-17 07:17:26,388.64
2017-10-17 07:32:36,388.81
2017-10-17 07:46:41,389.14
2017-10-17 08:02:16,389.56
2017-10-17 08:17:26,390.22
2017-10-17 08:32:36,390.38
2017-10-17 08:46:41,390.54
2017-10-17 09:02:16,390.77
2017-10-17 09:17:26,390.89
2017-10-17 09:32:36,390.33
2017-10-17 09:46:41,389.35
2017-10-17 10:02:16,387.63
2017-10-17 10:17:26,386.05
2017-10-17 10:32:36,384.94
2017-10-17 10:46:41,384.16
2017-10-17 11:02:16,383.73
2017-10-17 11:17:26,383.58
2017-10-17 11:32:36,383.64
2017-10-17 11:46:41,383.78
2017-10-17 12:02:16,384.26
2017-10-17 12:17:26,384.67
2017-10-17 12:32:36,385.29
2017-10-17 12:46:41,385.88
2017-10-17 13:02:16,386.66
2017-10-17 13:17:26,387.36
2017-10-17 13:32:36,387.94
2017-10-17 13:46:41,388.4
2017-10-17 14:02:16,389.12
2017-10-17 14:17:26,389.71
2017-10-17 14:32:36,390.46
2017-10-17 14:46:41,390.76
2017-10-17 15:02:16,391.32
2017-10-17 15:17:26,391.39
2017-10-17 15:32:36,392.05
2017-10-17 15:46:41,392.36
2017-10-17 16:02:16,392.69
2017-10-17 16:17:26,392.99
2017-10-17 16:32:36,393.29
2017-10-17 16:46:41,393.55
2017-10-17 17:02:16,393.77
2017-10-17 17:17:26,393.68
2017-10-17 17:32:36,393.85
2017-10-17 17:46:41,394.43
2017-10-17 18:02:16,395.5
2017-10-17 18:17:26,396.64
2017-10-17 18:32:36,397.3
2017-10-17 18:46:41,397.87
2017-10-17 19:02:16,398.51
2017-10-17 19:17:26,398.67
2017-10-17 19:32:36,399.13
2017-10-17 19:46:41,399.42
2017-10-17 20:02:16,399.78
2017-10-17 20:17:26,400.02
2017-10-17 20:32:36,400.49
2017-10-17 20:46:41,400.78
2017-10-17 21:02:16,401.16
2017-10-17 21:17:26,401.49
2017-10-17 21:32:36,401.8
2017-10-17 21:46:41,402.09
2017-10-17 22:02:16,402.48
2017-10-17 22:17:26,402.79
2017-10-17 22:32:36,403.04
2017-10-17 22:46:41,403.23
2017-10-17 23:02:16,403.41
2017-10-17 23:17:26,403.69
2017-10-17 23:32:36,403.84
2017-10-17 23:46:41,404.05
2017-10-18 00:02:16,404.05
2017-10-18 00:17:26,404.04
2017-10-18 00:32:36,404.15
2017-10-18 00:46:41,404.28
2017-10-18 01:02:16,404.42
2017-10-18 01:17:26,404.45
2017-10-18 01:32:36,404.15
2017-10-18 01:46:41,404.48
2017-10-18 02:02:16,404.28
2017-10-18 02:17:26,404.28
2017-10-18 02:32:36,404.32
2017-10-18 02:46:41,404.32
2017-10-18 03:02:16,404.42
2017-10-18 03:17:26,404.15
2017-10-18 03:32:36,404.5
2017-10-18 03:46:41,404.33
2017-10-18 04:02:16,404.39
2017-10-18 04:17:26,404.26
2017-10-18 04:32:36,404.38
2017-10-18 04:46:41,404.31
2017-10-18 05:02:16,404.45
2017-10-18 05:17:26,404.65
2017-10-18 05:32:36,404.69
2017-10-18 05:46:41,404.59
2017-10-18 06:02:16,404.67
2017-10-18 06:17:26,404.65
2017-10-18 06:32:36,404.84
2017-10-18 06:46:41,405.0
2017-10-18 07:02:16,405.0
2017-10-18 07:17:26,404.98
2017-10-18 07:32:36,405.21
2017-10-18 07:46:41,405.4
2017-10-18 08:02:16,405.45
2017-10-18 08:17:26,405.83
2017-10-18 08:32:36,406.15
2017-10-18 08:46:41,406.27
2017-10-18 09:02:16,406.42
2017-10-18 09:17:26,406.81
2017-10-18 09:32:36,407.13
2017-10-18 09:46:41,407.51
2017-10-18 10:02:16,407.8
2017-10-18 10:17:26,408.07
2017-10-18 10:32:36,408.06
2017-10-18 10:46:41,408.26
2017-10-18 11:02:16,408.25
2017-10-18 11:17:26,408.19
2017-10-18 11:32:36,408.28
2017-10-18 11:46:41,408.23
2017-10-18 12:02:16,408.42
2017-10-18 12:17:26,408.49
2017-10-18 12:32:36,408.48
2017-10-18 12:46:41,408.32
2017-10-18 13:02:16,408.28
2017-10-18 13:17:26,408.24
2017-10-18 13:32:36,408.17
2017-10-18 13:46:41,408.12
2017-10-18 14:02:16,408.28
2017-10-18 14:17:26,408.39
2017-10-18 14:32:36,408.49
2017-10-18 14:46:41,408.39
2017-10-18 15:02:16,408.4
2017-10-18 15:17:26,408.51
2017-10-18 15:32:36,408.13
2017-10-18 15:46:41,408.31
2017-10-18 16:02:16,407.97
2017-10-18 16:17:26,407.83
2017-10-18 16:32:36,407.71
2017-10-18 16:46:41,407.69
2017-10-18 17:02:16,407.83
2017-10-18 17:17:26,407.58
2017-10-18 17:32:36,407.7
2017-10-18 17:46:41,407.59
2017-10-18 18:02:16,407.63
2017-10-18 18:17:26,407.47
2017-10-18 18:32:36,407.44
2017-10-18 18:46:41,407.34
2017-10-18 19:02:16,407.38
2017-10-18 19:17:26,407.5
2017-10-18 19:32:36,407.69
2017-10-18 19:46:41,407.91
2017-10-18 20:02:16,408.14
2017-10-18 20:17:26,408.55
2017-10-18 20:32:36,408.69
2017-10-18 20:46:41,409.05
2017-10-18 21:02:16,409.03
2017-10-18 21:17:26,409.37
2017-10-18 21:32:36,409.51
2017-10-18 21:46:41,409.59
2017-10-18 22:02:16,409.54
2017-10-18 22:17:26,409.69
2017-10-18 22:32:36,409.66
2017-10-18 22:46:41,409.71
2017-10-18 23:02:16,409.61
2017-10-18 23:17:26,409.67
2017-10-18 23:32:36,409.53
2017-10-18 23:46:41,409.67
2017-10-19 00:02:16,409.67
2017-10-19 00:17:26,409.59
2017-10-19 00:32:36,409.37
2017-10-19 00:46:41,409.35
2017-10-19 01:02:16,409.21
2017-10-19 01:17:26,408.65
2017-10-19 01:32:36,408.18
2017-10-19 01:46:41,407.64
2017-10-19 02:02:16,406.87
2017-10-19 02:17:26,406.38
2017-10-19 02:32:36,405.87
2017-10-19 02:46:41,405.46
2017-10-19 03:02:16,404.96
2017-10-19 03:17:26,404.56
2017-10-19 03:32:36,404.26
2017-10-19 03:46:41,404.06
2017-10-19 04:02:16,403.85
2017-10-19 04:17:26,403.62
2017-10-19 04:32:36,403.47
2017-10-19 04:46:41,403.55
2017-10-19 05:02:16,403.49
2017-10-19 05:17:26,403.59
2017-10-19 05:32:36,403.74
2017-10-19 05:46:41,403.81
2017-10-19 06:02:16,404.15
2017-10-19 06:17:26,404.28
2017-10-19 06:32:36,404.45
2017-10-19 06:46:41,404.89
2017-10-19 07:02:16,404.93
2017-10-19 07:17:26,405.15
2017-10-19 07:32:36,405.41
2017-10-19 07:46:41,405.65
2017-10-19 08:02:16,405.77
2017-10-19 08:17:26,406.05
2017-10-19 08:32:36,406.1
2017-10-19 08:46:41,406.43
2017-10-19 09:02:16,406.53
2017-10-19 09:17:26,406.52
2017-10-19 09:32:36,406.92
2017-10-19 09:46:41,407.21
2017-10-19 10:02:16,407.31
2017-10-19 10:17:26,407.63
2017-10-19 10:32:36,407.41
2017-10-19 10:46:41,407.29
2017-10-19 11:02:16,406.81
2017-10-19 11:17:26,406.14
2017-10-19 11:32:36,405.32
2017-10-19 11:46:41,404.55
2017-10-19 12:02:16,403.64
2017-10-19 12:17:26,402.42
2017-10-19 12:32:36,401.51
2017-10-19 12:46:41,400.55
2017-10-19 13:02:16,400.03
2017-10-19 13:17:26,399.44
2017-10-19 13:32:36,399.04
2017-10-19 13:46:41,398.26
2017-10-19 14:02:16,397.91
2017-10-19 14:17:26,397.55
2017-10-19 14:32:36,397.12
2017-10-19 14:46:41,396.69
2017-10-19 15:02:16,395.96
2017-10-19 15:17:26,395.58
2017-10-19 15:32:36,395.34
2017-10-19 15:46:41,395.45
2017-10-19 16:02:16,395.48
2017-10-19 16:17:26,395.56
2017-10-19 16:32:36,395.41
2017-10-19 16:46:41,395.08
2017-10-19 17:02:16,395.03
2017-10-19 17:17:26,394.94
2017-10-19 17:32:36,394.77
2017-10-19 17:46:41,394.72
2017-10-19 18:02:16,394.8
2017-10-19 18:17:26,394.93
2017-10-19 18:32:36,395.21
2017-10-19 18:46:41,395.46
2017-10-19 19:02:16,395.66
2017-10-19 19:17:26,395.91
2017-10-19 19:32:36,396.24
2017-10-19 19:46:41,396.49
2017-10-19 20:02:16,396.67
2017-10-19 20:17:26,397.06
2017-10-19 20:32:36,397.76
2017-10-19 20:46:41,398.59
2017-10-19 21:02:16,399.54
2017-10-19 21:17:26,400.14
2017-10-19 21:32:36,400.61
2017-10-19 21:46:41,401.03
2017-10-19 22:02:16,401.52
2017-10-19 22:17:26,402.02
2017-10-19 22:32:36,402.63
2017-10-19 22:46:41,403.13
2017-10-19 23:02:16,403.72
2017-10-19 23:17:26,404.18
2017-10-19 23:32:36,404.86
2017-10-19 23:46:41,405.45
2017-10-20 00:02:16,406.17
2017-10-20 00:17:26,406.82
2017-10-20 00:32:36,407.51
2017-10-20 00:46:41,408.0
2017-10-20 01:02:16,408.33
2017-10-20 01:17:26,408.73
2017-10-20 01:32:36,409.12
2017-10-20 01:46:41,409.51
2017-10-20 02:02:16,409.67
2017-10-20 02:17:26,409.79
2017-10-20 02:32:36,409.82
2017-10-20 02:46:41,409.87
2017-10-20 03:02:16,409.95
2017-10-20 03:17:26,409.79
2017-10-20 03:32:36,409.72
2017-10-20 03:46:41,409.79
2017-10-20 04:02:16,409.76
2017-10-20 04:17:26,409.71
2017-10-20 04:32:36,409.52
2017-10-20 04:46:41,409.52
2017-10-20 05:02:16,409.51
2017-10-20 05:17:26,409.5
2017-10-20 05:32:36,409.34
2017-10-20 05:46:41,409.24
2017-10-20 06:02:16,409.29
2017-10-20 06:17:26,409.7
2017-10-20 06:32:36,409.9
2017-10-20 06:46:41,410.14
2017-10-20 07:02:16,410.31
2017-10-20 07:17:26,410.64
2017-10-20 07:32:36,410.79
2017-10-20 07:46:41,410.8
2017-10-20 08:02:16,411.03
2017-10-20 08:17:26,411.06
2017-10-20 08:32:36,411.18
2017-10-20 08:46:41,411.31
2017-10-20 09:02:16,411.69
2017-10-20 09:17:26,411.83
2017-10-20 09:32:36,412.19
2017-10-20 09:46:41,412.49
2017-10-20 10:02:16,412.92
2017-10-20 10:17:26,413.16
2017-10-20 10:32:36,413.36
2017-10-20 10:46:41,413.73
2017-10-20 11:02:16,413.93
2017-10-20 11:17:26,414.35
2017-10-20 11:32:36,414.35
2017-10-20 11:46:41,414.82
2017-10-20 12:02:16,415.16
2017-10-20 12:17:26,415.25
2017-10-20 12:32:36,415.53
